Corpus,InfMorpho,FreqCount,WDNoSLE,TypeCont,PhonEnd,OrthCont,Unit,TotalFreq,UnitFreq,UnitProb
Lexique,All Words,Token,ALL,G2,uR,our,ts,11021.98,17.64,.00160044
Lexique,All Words,Token,ALL,G2,uR,our,gs,11021.98,10.54,.00095627
Lexique,All Words,Token,ALL,G2,uR,our,es,11021.98,0.41,.00003720
Lexique,All Words,Token,SUB,G2,uR,our,s,2445.71,2123.08,.86808330
Lexique,All Words,Token,SUB,G2,uR,our,t,2445.71,96.97,.03964902
Lexique,All Words,Token,SUB,G2,uR,our,d,2445.71,91.76,.03751876
Lexique,All Words,Token,SUB,G2,uR,our,ds,2445.71,34.67,.01417584
Lexique,All Words,Token,SUB,G2,uR,our,g,2445.71,28.58,.01168577
Lexique,All Words,Token,SUB,G2,uR,our,ent,2445.71,24.40,.00997665
Lexique,All Words,Token,SUB,G2,uR,our,e,2445.71,17.66,.00722081
Lexique,All Words,Token,SUB,G2,uR,our,ts,2445.71,17.64,.00721263
Lexique,All Words,Token,SUB,G2,uR,our,gs,2445.71,10.54,.00430959
Lexique,All Words,Token,SUB,G2,uR,our,es,2445.71,0.41,.00016764
Lexique,Uninflected,Type,ALL,G2,uR,our,#,60,38,.63333333
Lexique,Uninflected,Type,ALL,G2,uR,our,s,60,12,.20000000
Lexique,Uninflected,Type,ALL,G2,uR,our,d,60,4,.06666667
Lexique,Uninflected,Type,ALL,G2,uR,our,e,60,2,.03333333
Lexique,Uninflected,Type,ALL,G2,uR,our,g,60,2,.03333333
Lexique,Uninflected,Type,ALL,G2,uR,our,t,60,2,.03333333
Lexique,Uninflected,Type,SUB,G2,uR,our,s,22,12,.54545455
Lexique,Uninflected,Type,SUB,G2,uR,our,d,22,4,.18181818
Lexique,Uninflected,Type,SUB,G2,uR,our,e,22,2,.09090909
Lexique,Uninflected,Type,SUB,G2,uR,our,g,22,2,.09090909
Lexique,Uninflected,Type,SUB,G2,uR,our,t,22,2,.09090909
Lexique,Uninflected,Token,ALL,G2,uR,our,#,10265.01,8576.27,.83548579
Lexique,Uninflected,Token,ALL,G2,uR,our,s,10265.01,1476.36,.14382451
Lexique,Uninflected,Token,ALL,G2,uR,our,d,10265.01,91.76,.00893910
Lexique,Uninflected,Token,ALL,G2,uR,our,t,10265.01,88.79,.00864977
Lexique,Uninflected,Token,ALL,G2,uR,our,g,10265.01,28.58,.00278422
Lexique,Uninflected,Token,ALL,G2,uR,our,e,10265.01,3.25,.00031661
Lexique,Uninflected,Token,SUB,G2,uR,our,s,1688.74,1476.36,.87423760
Lexique,Uninflected,Token,SUB,G2,uR,our,d,1688.74,91.76,.05433637
Lexique,Uninflected,Token,SUB,G2,uR,our,t,1688.74,88.79,.05257766
Lexique,Uninflected,Token,SUB,G2,uR,our,g,1688.74,28.58,.01692386
Lexique,Uninflected,Token,SUB,G2,uR,our,e,1688.74,3.25,.00192451
Lexique,Inflected,Type,ALL,G2,uR,our,s,69,32,.46376812
Lexique,Inflected,Type,ALL,G2,uR,our,ent,69,11,.15942029
Lexique,Inflected,Type,ALL,G2,uR,our,e,69,8,.11594203
Lexique,Inflected,Type,ALL,G2,uR,our,t,69,7,.10144928
Lexique,Inflected,Type,ALL,G2,uR,our,ds,69,4,.05797101
Lexique,Inflected,Type,ALL,G2,uR,our,gs,69,3,.04347826
Lexique,Inflected,Type,ALL,G2,uR,our,es,69,2,.02898551
Lexique,Inflected,Type,ALL,G2,uR,our,d,69,1,.01449275
Lexique,Inflected,Type,ALL,G2,uR,our,ts,69,1,.01449275
Lexique,Inflected,Type,SUB,G2,uR,our,s,69,32,.46376812
Lexique,Inflected,Type,SUB,G2,uR,our,ent,69,11,.15942029
Lexique,Inflected,Type,SUB,G2,uR,our,e,69,8,.11594203
Lexique,Inflected,Type,SUB,G2,uR,our,t,69,7,.10144928
Lexique,Inflected,Type,SUB,G2,uR,our,ds,69,4,.05797101
Lexique,Inflected,Type,SUB,G2,uR,our,gs,69,3,.04347826
Lexique,Inflected,Type,SUB,G2,uR,our,es,69,2,.02898551
Lexique,Inflected,Type,SUB,G2,uR,our,d,69,1,.01449275
Lexique,Inflected,Type,SUB,G2,uR,our,ts,69,1,.01449275
Lexique,Inflected,Token,ALL,G2,uR,our,s,1130.96,907.87,.80274280
Lexique,Inflected,Token,ALL,G2,uR,our,t,1130.96,96.90,.08567942
Lexique,Inflected,Token,ALL,G2,uR,our,ds,1130.96,34.67,.03065537
Lexique,Inflected,Token,ALL,G2,uR,our,ent,1130.96,24.40,.02157459
Lexique,Inflected,Token,ALL,G2,uR,our,d,1130.96,24.12,.02132701
Lexique,Inflected,Token,ALL,G2,uR,our,ts,1130.96,17.64,.01559737
Lexique,Inflected,Token,ALL,G2,uR,our,e,1130.96,14.41,.01274139
Lexique,Inflected,Token,ALL,G2,uR,our,gs,1130.96,10.54,.00931952
Lexique,Inflected,Token,ALL,G2,uR,our,es,1130.96,0.41,.00036252
Lexique,Inflected,Token,SUB,G2,uR,our,s,1130.96,907.87,.80274280
Lexique,Inflected,Token,SUB,G2,uR,our,t,1130.96,96.90,.08567942
Lexique,Inflected,Token,SUB,G2,uR,our,ds,1130.96,34.67,.03065537
Lexique,Inflected,Token,SUB,G2,uR,our,ent,1130.96,24.40,.02157459
Lexique,Inflected,Token,SUB,G2,uR,our,d,1130.96,24.12,.02132701
Lexique,Inflected,Token,SUB,G2,uR,our,ts,1130.96,17.64,.01559737
Lexique,Inflected,Token,SUB,G2,uR,our,e,1130.96,14.41,.01274139
Lexique,Inflected,Token,SUB,G2,uR,our,gs,1130.96,10.54,.00931952
Lexique,Inflected,Token,SUB,G2,uR,our,es,1130.96,0.41,.00036252
ManG15,All Words,Type,ALL,G2,uR,our,s,76,29,.38157895
ManG15,All Words,Type,ALL,G2,uR,our,#,76,20,.26315789
ManG15,All Words,Type,ALL,G2,uR,our,ent,76,6,.07894737
ManG15,All Words,Type,ALL,G2,uR,our,e,76,5,.06578947
ManG15,All Words,Type,ALL,G2,uR,our,d,76,3,.03947368
ManG15,All Words,Type,ALL,G2,uR,our,ds,76,3,.03947368
ManG15,All Words,Type,ALL,G2,uR,our,t,76,3,.03947368
ManG15,All Words,Type,ALL,G2,uR,our,es,76,2,.02631579
ManG15,All Words,Type,ALL,G2,uR,our,g,76,2,.02631579
ManG15,All Words,Type,ALL,G2,uR,our,gs,76,2,.02631579
ManG15,All Words,Type,ALL,G2,uR,our,ts,76,1,.01315789
ManG15,All Words,Type,SUB,G2,uR,our,s,56,29,.51785714
ManG15,All Words,Type,SUB,G2,uR,our,ent,56,6,.10714286
ManG15,All Words,Type,SUB,G2,uR,our,e,56,5,.08928571
ManG15,All Words,Type,SUB,G2,uR,our,d,56,3,.05357143
ManG15,All Words,Type,SUB,G2,uR,our,ds,56,3,.05357143
ManG15,All Words,Type,SUB,G2,uR,our,t,56,3,.05357143
ManG15,All Words,Type,SUB,G2,uR,our,es,56,2,.03571429
ManG15,All Words,Type,SUB,G2,uR,our,g,56,2,.03571429
ManG15,All Words,Type,SUB,G2,uR,our,gs,56,2,.03571429
ManG15,All Words,Type,SUB,G2,uR,our,ts,56,1,.01785714
ManG15,All Words,Token,ALL,G2,uR,our,#,10002.10,8015.61,.80139259
ManG15,All Words,Token,ALL,G2,uR,our,s,10002.10,1556.36,.15560311
ManG15,All Words,Token,ALL,G2,uR,our,t,10002.10,153.56,.01535320
ManG15,All Words,Token,ALL,G2,uR,our,e,10002.10,119.01,.01189801
ManG15,All Words,Token,ALL,G2,uR,our,d,10002.10,97.74,.00977201
ManG15,All Words,Token,ALL,G2,uR,our,ent,10002.10,30.53,.00305196
ManG15,All Words,Token,ALL,G2,uR,our,ds,10002.10,15.72,.00157183
ManG15,All Words,Token,ALL,G2,uR,our,ts,10002.10,10.40,.00103936
ManG15,All Words,Token,ALL,G2,uR,our,g,10002.10,2.27,.00022690
ManG15,All Words,Token,ALL,G2,uR,our,es,10002.10,0.49,.00004936
ManG15,All Words,Token,ALL,G2,uR,our,gs,10002.10,0.42,.00004167
ManG15,All Words,Token,SUB,G2,uR,our,s,1986.49,1556.36,.78347082
ManG15,All Words,Token,SUB,G2,uR,our,t,1986.49,153.56,.07730428
ManG15,All Words,Token,SUB,G2,uR,our,e,1986.49,119.01,.05990717
ManG15,All Words,Token,SUB,G2,uR,our,d,1986.49,97.74,.04920266
ManG15,All Words,Token,SUB,G2,uR,our,ent,1986.49,30.53,.01536679
ManG15,All Words,Token,SUB,G2,uR,our,ds,1986.49,15.72,.00791425
ManG15,All Words,Token,SUB,G2,uR,our,ts,1986.49,10.40,.00523322
ManG15,All Words,Token,SUB,G2,uR,our,g,1986.49,2.27,.00114246
ManG15,All Words,Token,SUB,G2,uR,our,es,1986.49,0.49,.00024853
ManG15,All Words,Token,SUB,G2,uR,our,gs,1986.49,0.42,.00020981
ManG15,Uninflected,Type,ALL,G2,uR,our,#,37,20,.54054054
ManG15,Uninflected,Type,ALL,G2,uR,our,s,37,10,.27027027
ManG15,Uninflected,Type,ALL,G2,uR,our,d,37,3,.08108108
ManG15,Uninflected,Type,ALL,G2,uR,our,g,37,2,.05405405
ManG15,Uninflected,Type,ALL,G2,uR,our,e,37,1,.02702703
ManG15,Uninflected,Type,ALL,G2,uR,our,t,37,1,.02702703
ManG15,Uninflected,Type,SUB,G2,uR,our,s,17,10,.58823529
ManG15,Uninflected,Type,SUB,G2,uR,our,d,17,3,.17647059
ManG15,Uninflected,Type,SUB,G2,uR,our,g,17,2,.11764706
ManG15,Uninflected,Type,SUB,G2,uR,our,e,17,1,.05882353
ManG15,Uninflected,Type,SUB,G2,uR,our,t,17,1,.05882353
ManG15,Uninflected,Token,ALL,G2,uR,our,#,9327.50,8015.61,.85935200
ManG15,Uninflected,Token,ALL,G2,uR,our,s,9327.50,1070.30,.11474701
ManG15,Uninflected,Token,ALL,G2,uR,our,t,9327.50,141.11,.01512827
ManG15,Uninflected,Token,ALL,G2,uR,our,d,9327.50,97.74,.01047876
ManG15,Uninflected,Token,ALL,G2,uR,our,g,9327.50,2.27,.00024331
ManG15,Uninflected,Token,ALL,G2,uR,our,e,9327.50,0.47,.00005066
ManG15,Uninflected,Token,SUB,G2,uR,our,s,1311.89,1070.30,.81584527
ManG15,Uninflected,Token,SUB,G2,uR,our,t,1311.89,141.11,.10756119
ManG15,Uninflected,Token,SUB,G2,uR,our,d,1311.89,97.74,.07450343
ManG15,Uninflected,Token,SUB,G2,uR,our,g,1311.89,2.27,.00172993
ManG15,Uninflected,Token,SUB,G2,uR,our,e,1311.89,0.47,.00036017
ManG15,Inflected,Type,ALL,G2,uR,our,s,43,22,.51162791
ManG15,Inflected,Type,ALL,G2,uR,our,ent,43,6,.13953488
ManG15,Inflected,Type,ALL,G2,uR,our,e,43,4,.09302326
ManG15,Inflected,Type,ALL,G2,uR,our,ds,43,3,.06976744
ManG15,Inflected,Type,ALL,G2,uR,our,t,43,3,.06976744
ManG15,Inflected,Type,ALL,G2,uR,our,es,43,2,.04651163
ManG15,Inflected,Type,ALL,G2,uR,our,gs,43,2,.04651163
ManG15,Inflected,Type,ALL,G2,uR,our,ts,43,1,.02325581
ManG15,Inflected,Type,SUB,G2,uR,our,s,43,22,.51162791
ManG15,Inflected,Type,SUB,G2,uR,our,ent,43,6,.13953488
ManG15,Inflected,Type,SUB,G2,uR,our,e,43,4,.09302326
ManG15,Inflected,Type,SUB,G2,uR,our,ds,43,3,.06976744
ManG15,Inflected,Type,SUB,G2,uR,our,t,43,3,.06976744
ManG15,Inflected,Type,SUB,G2,uR,our,es,43,2,.04651163
ManG15,Inflected,Type,SUB,G2,uR,our,gs,43,2,.04651163
ManG15,Inflected,Type,SUB,G2,uR,our,ts,43,1,.02325581
ManG15,Inflected,Token,ALL,G2,uR,our,s,1069.39,739.74,.69174054
ManG15,Inflected,Token,ALL,G2,uR,our,t,1069.39,153.56,.14359942
ManG15,Inflected,Token,ALL,G2,uR,our,e,1069.39,118.53,.11084092
ManG15,Inflected,Token,ALL,G2,uR,our,ent,1069.39,30.53,.02854515
ManG15,Inflected,Token,ALL,G2,uR,our,ds,1069.39,15.72,.01470140
ManG15,Inflected,Token,ALL,G2,uR,our,ts,1069.39,10.40,.00972116
ManG15,Inflected,Token,ALL,G2,uR,our,es,1069.39,0.49,.00046166
ManG15,Inflected,Token,ALL,G2,uR,our,gs,1069.39,0.42,.00038974
ManG15,Inflected,Token,SUB,G2,uR,our,s,1069.39,739.74,.69174054
ManG15,Inflected,Token,SUB,G2,uR,our,t,1069.39,153.56,.14359942
ManG15,Inflected,Token,SUB,G2,uR,our,e,1069.39,118.53,.11084092
ManG15,Inflected,Token,SUB,G2,uR,our,ent,1069.39,30.53,.02854515
ManG15,Inflected,Token,SUB,G2,uR,our,ds,1069.39,15.72,.01470140
ManG15,Inflected,Token,SUB,G2,uR,our,ts,1069.39,10.40,.00972116
ManG15,Inflected,Token,SUB,G2,uR,our,es,1069.39,0.49,.00046166
ManG15,Inflected,Token,SUB,G2,uR,our,gs,1069.39,0.42,.00038974
ManG1,All Words,Type,ALL,G2,uR,our,#,34,13,.38235294
ManG1,All Words,Type,ALL,G2,uR,our,s,34,11,.32352941
ManG1,All Words,Type,ALL,G2,uR,our,t,34,3,.08823529
ManG1,All Words,Type,ALL,G2,uR,our,d,34,2,.05882353
ManG1,All Words,Type,ALL,G2,uR,our,ent,34,2,.05882353
ManG1,All Words,Type,ALL,G2,uR,our,ds,34,1,.02941176
ManG1,All Words,Type,ALL,G2,uR,our,e,34,1,.02941176
ManG1,All Words,Type,ALL,G2,uR,our,ts,34,1,.02941176
ManG1,All Words,Type,SUB,G2,uR,our,s,21,11,.52380952
ManG1,All Words,Type,SUB,G2,uR,our,t,21,3,.14285714
ManG1,All Words,Type,SUB,G2,uR,our,d,21,2,.09523810
ManG1,All Words,Type,SUB,G2,uR,our,ent,21,2,.09523810
ManG1,All Words,Type,SUB,G2,uR,our,ds,21,1,.04761905
ManG1,All Words,Type,SUB,G2,uR,our,e,21,1,.04761905
ManG1,All Words,Type,SUB,G2,uR,our,ts,21,1,.04761905
ManG1,All Words,Token,ALL,G2,uR,our,#,9848.69,8300.29,.84278163
ManG1,All Words,Token,ALL,G2,uR,our,s,9848.69,1075.18,.10916978
ManG1,All Words,Token,ALL,G2,uR,our,t,9848.69,318.71,.03236032
ManG1,All Words,Token,ALL,G2,uR,our,d,9848.69,88.01,.00893589
ManG1,All Words,Token,ALL,G2,uR,our,e,9848.69,38.74,.00393354
ManG1,All Words,Token,ALL,G2,uR,our,ts,9848.69,13.54,.00137498
ManG1,All Words,Token,ALL,G2,uR,our,ent,9848.69,8.58,.00087160
ManG1,All Words,Token,ALL,G2,uR,our,ds,9848.69,5.64,.00057227
ManG1,All Words,Token,SUB,G2,uR,our,s,1548.39,1075.18,.69438308
ManG1,All Words,Token,SUB,G2,uR,our,t,1548.39,318.71,.20583038
ManG1,All Words,Token,SUB,G2,uR,our,d,1548.39,88.01,.05683744
ManG1,All Words,Token,SUB,G2,uR,our,e,1548.39,38.74,.02501961
ManG1,All Words,Token,SUB,G2,uR,our,ts,1548.39,13.54,.00874566
ManG1,All Words,Token,SUB,G2,uR,our,ent,1548.39,8.58,.00554385
ManG1,All Words,Token,SUB,G2,uR,our,ds,1548.39,5.64,.00363998
ManG1,Uninflected,Type,ALL,G2,uR,our,#,23,13,.56521739
ManG1,Uninflected,Type,ALL,G2,uR,our,s,23,7,.30434783
ManG1,Uninflected,Type,ALL,G2,uR,our,d,23,2,.08695652
ManG1,Uninflected,Type,ALL,G2,uR,our,t,23,1,.04347826
ManG1,Uninflected,Type,SUB,G2,uR,our,s,10,7,.70000000
ManG1,Uninflected,Type,SUB,G2,uR,our,d,10,2,.20000000
ManG1,Uninflected,Type,SUB,G2,uR,our,t,10,1,.10000000
ManG1,Uninflected,Token,ALL,G2,uR,our,#,9483.87,8300.29,.87520080
ManG1,Uninflected,Token,ALL,G2,uR,our,s,9483.87,794.22,.08374450
ManG1,Uninflected,Token,ALL,G2,uR,our,t,9483.87,301.35,.03177507
ManG1,Uninflected,Token,ALL,G2,uR,our,d,9483.87,88.01,.00927963
ManG1,Uninflected,Token,SUB,G2,uR,our,s,1183.58,794.22,.67103400
ManG1,Uninflected,Token,SUB,G2,uR,our,t,1183.58,301.35,.25460955
ManG1,Uninflected,Token,SUB,G2,uR,our,d,1183.58,88.01,.07435645
ManG1,Inflected,Type,ALL,G2,uR,our,s,13,5,.38461538
ManG1,Inflected,Type,ALL,G2,uR,our,t,13,3,.23076923
ManG1,Inflected,Type,ALL,G2,uR,our,ent,13,2,.15384615
ManG1,Inflected,Type,ALL,G2,uR,our,ds,13,1,.07692308
ManG1,Inflected,Type,ALL,G2,uR,our,e,13,1,.07692308
ManG1,Inflected,Type,ALL,G2,uR,our,ts,13,1,.07692308
ManG1,Inflected,Type,SUB,G2,uR,our,s,13,5,.38461538
ManG1,Inflected,Type,SUB,G2,uR,our,t,13,3,.23076923
ManG1,Inflected,Type,SUB,G2,uR,our,ent,13,2,.15384615
ManG1,Inflected,Type,SUB,G2,uR,our,ds,13,1,.07692308
ManG1,Inflected,Type,SUB,G2,uR,our,e,13,1,.07692308
ManG1,Inflected,Type,SUB,G2,uR,our,ts,13,1,.07692308
ManG1,Inflected,Token,ALL,G2,uR,our,s,734.58,349.37,.47560821
ManG1,Inflected,Token,ALL,G2,uR,our,t,734.58,318.71,.43386120
ManG1,Inflected,Token,ALL,G2,uR,our,e,734.58,38.74,.05273778
ManG1,Inflected,Token,ALL,G2,uR,our,ts,734.58,13.54,.01843460
ManG1,Inflected,Token,ALL,G2,uR,our,ent,734.58,8.58,.01168565
ManG1,Inflected,Token,ALL,G2,uR,our,ds,734.58,5.64,.00767255
ManG1,Inflected,Token,SUB,G2,uR,our,s,734.58,349.37,.47560821
ManG1,Inflected,Token,SUB,G2,uR,our,t,734.58,318.71,.43386120
ManG1,Inflected,Token,SUB,G2,uR,our,e,734.58,38.74,.05273778
ManG1,Inflected,Token,SUB,G2,uR,our,ts,734.58,13.54,.01843460
ManG1,Inflected,Token,SUB,G2,uR,our,ent,734.58,8.58,.01168565
ManG1,Inflected,Token,SUB,G2,uR,our,ds,734.58,5.64,.00767255
ManG2,All Words,Type,ALL,G2,uR,our,#,42,15,.35714286
ManG2,All Words,Type,ALL,G2,uR,our,s,42,13,.30952381
ManG2,All Words,Type,ALL,G2,uR,our,ent,42,3,.07142857
ManG2,All Words,Type,ALL,G2,uR,our,t,42,3,.07142857
ManG2,All Words,Type,ALL,G2,uR,our,d,42,2,.04761905
ManG2,All Words,Type,ALL,G2,uR,our,ds,42,2,.04761905
ManG2,All Words,Type,ALL,G2,uR,our,e,42,2,.04761905
ManG2,All Words,Type,ALL,G2,uR,our,g,42,1,.02380952
ManG2,All Words,Type,ALL,G2,uR,our,ts,42,1,.02380952
ManG2,All Words,Type,SUB,G2,uR,our,s,27,13,.48148148
ManG2,All Words,Type,SUB,G2,uR,our,ent,27,3,.11111111
ManG2,All Words,Type,SUB,G2,uR,our,t,27,3,.11111111
ManG2,All Words,Type,SUB,G2,uR,our,d,27,2,.07407407
ManG2,All Words,Type,SUB,G2,uR,our,ds,27,2,.07407407
ManG2,All Words,Type,SUB,G2,uR,our,e,27,2,.07407407
ManG2,All Words,Type,SUB,G2,uR,our,g,27,1,.03703704
ManG2,All Words,Type,SUB,G2,uR,our,ts,27,1,.03703704
ManG2,All Words,Token,ALL,G2,uR,our,#,10081.61,8132.18,.80663490
ManG2,All Words,Token,ALL,G2,uR,our,s,10081.61,1520.99,.15086774
ManG2,All Words,Token,ALL,G2,uR,our,t,10081.61,175.26,.01738391
ManG2,All Words,Token,ALL,G2,uR,our,e,10081.61,125.04,.01240325
ManG2,All Words,Token,ALL,G2,uR,our,d,10081.61,74.46,.00738587
ManG2,All Words,Token,ALL,G2,uR,our,ent,10081.61,45.78,.00454075
ManG2,All Words,Token,ALL,G2,uR,our,ts,10081.61,6.98,.00069247
ManG2,All Words,Token,ALL,G2,uR,our,ds,10081.61,0.72,.00007181
ManG2,All Words,Token,ALL,G2,uR,our,g,10081.61,0.19,.00001929
ManG2,All Words,Token,SUB,G2,uR,our,s,1949.43,1520.99,.78022218
ManG2,All Words,Token,SUB,G2,uR,our,t,1949.43,175.26,.08990199
ManG2,All Words,Token,SUB,G2,uR,our,e,1949.43,125.04,.06414421
ManG2,All Words,Token,SUB,G2,uR,our,d,1949.43,74.46,.03819652
ManG2,All Words,Token,SUB,G2,uR,our,ent,1949.43,45.78,.02348279
ManG2,All Words,Token,SUB,G2,uR,our,ts,1949.43,6.98,.00358118
ManG2,All Words,Token,SUB,G2,uR,our,ds,1949.43,0.72,.00037135
ManG2,All Words,Token,SUB,G2,uR,our,g,1949.43,0.19,.00009977
ManG2,Uninflected,Type,ALL,G2,uR,our,#,26,15,.57692308
ManG2,Uninflected,Type,ALL,G2,uR,our,s,26,7,.26923077
ManG2,Uninflected,Type,ALL,G2,uR,our,d,26,2,.07692308
ManG2,Uninflected,Type,ALL,G2,uR,our,g,26,1,.03846154
ManG2,Uninflected,Type,ALL,G2,uR,our,t,26,1,.03846154
ManG2,Uninflected,Type,SUB,G2,uR,our,s,11,7,.63636364
ManG2,Uninflected,Type,SUB,G2,uR,our,d,11,2,.18181818
ManG2,Uninflected,Type,SUB,G2,uR,our,g,11,1,.09090909
ManG2,Uninflected,Type,SUB,G2,uR,our,t,11,1,.09090909
ManG2,Uninflected,Token,ALL,G2,uR,our,#,9384.44,8132.18,.86655969
ManG2,Uninflected,Token,ALL,G2,uR,our,s,9384.44,1015.71,.10823359
ManG2,Uninflected,Token,ALL,G2,uR,our,t,9384.44,161.89,.01725143
ManG2,Uninflected,Token,ALL,G2,uR,our,d,9384.44,74.46,.00793457
ManG2,Uninflected,Token,ALL,G2,uR,our,g,9384.44,0.19,.00002073
ManG2,Uninflected,Token,SUB,G2,uR,our,s,1252.26,1015.71,.81110114
ManG2,Uninflected,Token,SUB,G2,uR,our,t,1252.26,161.89,.12928198
ManG2,Uninflected,Token,SUB,G2,uR,our,d,1252.26,74.46,.05946156
ManG2,Uninflected,Token,SUB,G2,uR,our,g,1252.26,0.19,.00015532
ManG2,Inflected,Type,ALL,G2,uR,our,s,19,8,.42105263
ManG2,Inflected,Type,ALL,G2,uR,our,ent,19,3,.15789474
ManG2,Inflected,Type,ALL,G2,uR,our,t,19,3,.15789474
ManG2,Inflected,Type,ALL,G2,uR,our,ds,19,2,.10526316
ManG2,Inflected,Type,ALL,G2,uR,our,e,19,2,.10526316
ManG2,Inflected,Type,ALL,G2,uR,our,ts,19,1,.05263158
ManG2,Inflected,Type,SUB,G2,uR,our,s,19,8,.42105263
ManG2,Inflected,Type,SUB,G2,uR,our,ent,19,3,.15789474
ManG2,Inflected,Type,SUB,G2,uR,our,t,19,3,.15789474
ManG2,Inflected,Type,SUB,G2,uR,our,ds,19,2,.10526316
ManG2,Inflected,Type,SUB,G2,uR,our,e,19,2,.10526316
ManG2,Inflected,Type,SUB,G2,uR,our,ts,19,1,.05263158
ManG2,Inflected,Token,ALL,G2,uR,our,s,996.13,642.34,.64483856
ManG2,Inflected,Token,ALL,G2,uR,our,t,996.13,175.26,.17593923
ManG2,Inflected,Token,ALL,G2,uR,our,e,996.13,125.04,.12553097
ManG2,Inflected,Token,ALL,G2,uR,our,ent,996.13,45.78,.04595610
ManG2,Inflected,Token,ALL,G2,uR,our,ts,996.13,6.98,.00700841
ManG2,Inflected,Token,ALL,G2,uR,our,ds,996.13,0.72,.00072673
ManG2,Inflected,Token,SUB,G2,uR,our,s,996.13,642.34,.64483856
ManG2,Inflected,Token,SUB,G2,uR,our,t,996.13,175.26,.17593923
ManG2,Inflected,Token,SUB,G2,uR,our,e,996.13,125.04,.12553097
ManG2,Inflected,Token,SUB,G2,uR,our,ent,996.13,45.78,.04595610
ManG2,Inflected,Token,SUB,G2,uR,our,ts,996.13,6.98,.00700841
ManG2,Inflected,Token,SUB,G2,uR,our,ds,996.13,0.72,.00072673
ManG35,All Words,Type,ALL,G2,uR,our,s,75,29,.38666667
ManG35,All Words,Type,ALL,G2,uR,our,#,75,20,.26666667
ManG35,All Words,Type,ALL,G2,uR,our,e,75,5,.06666667
ManG35,All Words,Type,ALL,G2,uR,our,ent,75,5,.06666667
ManG35,All Words,Type,ALL,G2,uR,our,d,75,3,.04000000
ManG35,All Words,Type,ALL,G2,uR,our,ds,75,3,.04000000
ManG35,All Words,Type,ALL,G2,uR,our,t,75,3,.04000000
ManG35,All Words,Type,ALL,G2,uR,our,es,75,2,.02666667
ManG35,All Words,Type,ALL,G2,uR,our,g,75,2,.02666667
ManG35,All Words,Type,ALL,G2,uR,our,gs,75,2,.02666667
ManG35,All Words,Type,ALL,G2,uR,our,ts,75,1,.01333333
ManG35,All Words,Type,SUB,G2,uR,our,s,55,29,.52727273
ManG35,All Words,Type,SUB,G2,uR,our,e,55,5,.09090909
ManG35,All Words,Type,SUB,G2,uR,our,ent,55,5,.09090909
ManG35,All Words,Type,SUB,G2,uR,our,d,55,3,.05454545
ManG35,All Words,Type,SUB,G2,uR,our,ds,55,3,.05454545
ManG35,All Words,Type,SUB,G2,uR,our,t,55,3,.05454545
ManG35,All Words,Type,SUB,G2,uR,our,es,55,2,.03636364
ManG35,All Words,Type,SUB,G2,uR,our,g,55,2,.03636364
ManG35,All Words,Type,SUB,G2,uR,our,gs,55,2,.03636364
ManG35,All Words,Type,SUB,G2,uR,our,ts,55,1,.01818182
ManG35,All Words,Token,ALL,G2,uR,our,#,10220.92,8147.97,.79718591
ManG35,All Words,Token,ALL,G2,uR,our,s,10220.92,1669.86,.16337690
ManG35,All Words,Token,ALL,G2,uR,our,t,10220.92,118.75,.01161875
ManG35,All Words,Token,ALL,G2,uR,our,e,10220.92,117.68,.01151340
ManG35,All Words,Token,ALL,G2,uR,our,d,10220.92,103.12,.01008940
ManG35,All Words,Token,ALL,G2,uR,our,ent,10220.92,27.87,.00272653
ManG35,All Words,Token,ALL,G2,uR,our,ds,10220.92,21.64,.00211700
ManG35,All Words,Token,ALL,G2,uR,our,ts,10220.92,9.43,.00092268
ManG35,All Words,Token,ALL,G2,uR,our,g,10220.92,3.07,.00030065
ManG35,All Words,Token,ALL,G2,uR,our,es,10220.92,0.82,.00008065
ManG35,All Words,Token,ALL,G2,uR,our,gs,10220.92,0.70,.00006812
ManG35,All Words,Token,SUB,G2,uR,our,s,2072.95,1669.86,.80555006
ManG35,All Words,Token,SUB,G2,uR,our,t,2072.95,118.75,.05728771
ManG35,All Words,Token,SUB,G2,uR,our,e,2072.95,117.68,.05676822
ManG35,All Words,Token,SUB,G2,uR,our,d,2072.95,103.12,.04974706
ManG35,All Words,Token,SUB,G2,uR,our,ent,2072.95,27.87,.01344348
ManG35,All Words,Token,SUB,G2,uR,our,ds,2072.95,21.64,.01043815
ManG35,All Words,Token,SUB,G2,uR,our,ts,2072.95,9.43,.00454940
ManG35,All Words,Token,SUB,G2,uR,our,g,2072.95,3.07,.00148239
ManG35,All Words,Token,SUB,G2,uR,our,es,2072.95,0.82,.00039767
ManG35,All Words,Token,SUB,G2,uR,our,gs,2072.95,0.70,.00033586
ManG35,Uninflected,Type,ALL,G2,uR,our,#,37,20,.54054054
ManG35,Uninflected,Type,ALL,G2,uR,our,s,37,10,.27027027
ManG35,Uninflected,Type,ALL,G2,uR,our,d,37,3,.08108108
ManG35,Uninflected,Type,ALL,G2,uR,our,g,37,2,.05405405
ManG35,Uninflected,Type,ALL,G2,uR,our,e,37,1,.02702703
ManG35,Uninflected,Type,ALL,G2,uR,our,t,37,1,.02702703
ManG35,Uninflected,Type,SUB,G2,uR,our,s,17,10,.58823529
