Corpus	InfMorpho	FreqCount	Phoneme	Position	Unit	TotalFreq	UnitFreq	UnitProb
Lexique	All Words	Token	wa	Medial	oua	10061.59	56.51	0.0056164
Lexique	All Words	Token	wa	Medial	oie	10061.59	29.35	0.002917
Lexique	All Words	Token	wa	Medial	oê	10061.59	20.48	0.0020355
Lexique	All Words	Token	wa	Medial	oe	10061.59	15.14	0.0015047
Lexique	All Words	Token	wa	Medial	wa	10061.59	2.79	0.0002773
Lexique	All Words	Token	wa	Medial	oue	10061.59	1.9	0.0001888
Lexique	All Words	Token	wa	Medial	oig	10061.59	1.42	0.0001411
Lexique	All Words	Token	wa	Medial	ouâ	10061.59	0.89	0.0000885
Lexique	All Words	Token	wa	Medial	hua	10061.59	0.07	0.000007
Lexique	All Words	Token	g	Medial	g	8066.12	6976.16	0.8648718
Lexique	All Words	Token	g	Medial	gu	8066.12	661.92	0.0820618
Lexique	All Words	Token	g	Medial	c	8066.12	257.73	0.0319522
Lexique	All Words	Token	g	Medial	gue	8066.12	130.23	0.0161453
Lexique	All Words	Token	g	Medial	gg	8066.12	28.97	0.0035916
Lexique	All Words	Token	g	Medial	gh	8066.12	11.04	0.0013687
Lexique	All Words	Token	g	Medial	ge	8066.12	0.07	0.0000087
Lexique	All Words	Token	S	Medial	ch	6360.46	5774.65	0.9078982
Lexique	All Words	Token	S	Medial	che	6360.46	560.32	0.0880943
Lexique	All Words	Token	S	Medial	sc	6360.46	18.26	0.0028709
Lexique	All Words	Token	S	Medial	sh	6360.46	3.95	0.000621
Lexique	All Words	Token	S	Medial	chs	6360.46	1.5	0.0002358
Lexique	All Words	Token	S	Medial	sch	6360.46	1.29	0.0002028
Lexique	All Words	Token	S	Medial	s	6360.46	0.28	0.000044
Lexique	All Words	Token	S	Medial	j	6360.46	0.21	0.000033
Lexique	All Words	Token	5	Medial	in	4419.26	1835.22	0.4152777
Lexique	All Words	Token	5	Medial	ain	4419.26	966.71	0.2187493
Lexique	All Words	Token	5	Medial	im	4419.26	459.07	0.1038794
Lexique	All Words	Token	5	Medial	en	4419.26	439.58	0.0994691
Lexique	All Words	Token	5	Medial	ein	4419.26	425.19	0.0962129
Lexique	All Words	Token	5	Medial	ym	4419.26	123.09	0.0278531
Lexique	All Words	Token	5	Medial	un	4419.26	88.83	0.0201007
Lexique	All Words	Token	5	Medial	yn	4419.26	35.99	0.0081439
Lexique	All Words	Token	5	Medial	ing	4419.26	19.74	0.0044668
Lexique	All Words	Token	5	Medial	ïn	4419.26	14.25	0.0032245
Lexique	All Words	Token	5	Medial	e	4419.26	7.91	0.0017899
Lexique	All Words	Token	5	Medial	în	4419.26	1.9	0.0004299
Lexique	All Words	Token	5	Medial	inc	4419.26	0.75	0.0001697
Lexique	All Words	Token	5	Medial	aim	4419.26	0.68	0.0001539
Lexique	All Words	Token	5	Medial	em	4419.26	0.28	0.0000634
Lexique	All Words	Token	5	Medial	um	4419.26	0.07	0.0000158
Lexique	All Words	Token	ks	Medial	x	3766.51	1989.33	0.5281627
Lexique	All Words	Token	ks	Medial	ct	3766.51	991.79	0.263318
Lexique	All Words	Token	ks	Medial	cc	3766.51	541.24	0.143698
Lexique	All Words	Token	ks	Medial	xc	3766.51	233.33	0.0619486
Lexique	All Words	Token	ks	Medial	xs	3766.51	4.68	0.0012425
Lexique	All Words	Token	ks	Medial	cs	3766.51	2.78	0.0007381
Lexique	All Words	Token	ks	Medial	xe	3766.51	2.06	0.0005469
Lexique	All Words	Token	ks	Medial	xt	3766.51	0.61	0.000162
Lexique	All Words	Token	ks	Medial	kes	3766.51	0.41	0.0001089
Lexique	All Words	Token	ks	Medial	cks	3766.51	0.14	0.0000372
Lexique	All Words	Token	ks	Medial	xh	3766.51	0.14	0.0000372
Lexique	All Words	Token	ij	Medial	i	2948.05	1582.76	0.5368837
Lexique	All Words	Token	ij	Medial	ill	2948.05	989.86	0.3357677
Lexique	All Words	Token	ij	Medial	y	2948.05	316.25	0.1072743
Lexique	All Words	Token	ij	Medial	ille	2948.05	46.95	0.0159258
Lexique	All Words	Token	ij	Medial	illi	2948.05	5.42	0.0018385
Lexique	All Words	Token	ij	Medial	ii	2948.05	3.7	0.0012551
Lexique	All Words	Token	ij	Medial	ilh	2948.05	3.11	0.0010549
Lexique	All Words	Token	N	Medial	gn	2670.98	2565.92	0.9606661
Lexique	All Words	Token	N	Medial	gne	2670.98	96.83	0.0362526
Lexique	All Words	Token	N	Medial	gni	2670.98	8.23	0.0030813
Lexique	All Words	Token	waj	Medial	oy	2003.22	1999.67	0.9982279
Lexique	All Words	Token	waj	Medial	ouaill	2003.22	3	0.0014976
Lexique	All Words	Token	waj	Medial	waï	2003.22	0.21	0.0001048
Lexique	All Words	Token	waj	Medial	oill	2003.22	0.2	0.0000998
Lexique	All Words	Token	waj	Medial	waii	2003.22	0.14	0.0000699
Lexique	All Words	Token	w	Medial	ou	1197.74	1146.13	0.9569105
Lexique	All Words	Token	w	Medial	w	1197.74	34.04	0.0284202
Lexique	All Words	Token	w	Medial	u	1197.74	13.92	0.0116219
Lexique	All Words	Token	w	Medial	hu	1197.74	3.58	0.002989
Lexique	All Words	Token	w	Medial	o	1197.74	0.07	0.0000584
Lexique	All Words	Token	gz	Medial	x	1108.6	1056.78	0.9532564
Lexique	All Words	Token	gz	Medial	xh	1108.6	42.13	0.0380029
Lexique	All Words	Token	gz	Medial	gz	1108.6	7.92	0.0071441
Lexique	All Words	Token	gz	Medial	cz	1108.6	1.77	0.0015966
Lexique	All Words	Token	w5	Medial	oin	546.68	546.68	1
Lexique	All Words	Token	dZ	Medial	dj	68.99	45.34	0.6571967
Lexique	All Words	Token	dZ	Medial	dg	68.99	9.77	0.1416147
Lexique	All Words	Token	dZ	Medial	g	68.99	7.45	0.1079867
Lexique	All Words	Token	dZ	Medial	gg	68.99	3.92	0.0568198
Lexique	All Words	Token	dZ	Medial	j	68.99	2.1	0.0304392
Lexique	All Words	Token	dZ	Medial	dge	68.99	0.34	0.0049283
Lexique	All Words	Token	dZ	Medial	ggi	68.99	0.07	0.0010146
Lexique	All Words	Token	tS	Medial	tch	32.24	24.77	0.7683002
Lexique	All Words	Token	tS	Medial	c	32.24	4.2	0.130273
Lexique	All Words	Token	tS	Medial	ch	32.24	2.24	0.0694789
Lexique	All Words	Token	tS	Medial	tzsch	32.24	0.82	0.0254342
Lexique	All Words	Token	tS	Medial	cc	32.24	0.21	0.0065136
Lexique	All Words	Token	dz	Medial	zz	16.22	14.98	0.9235512
Lexique	All Words	Token	dz	Medial	dz	16.22	0.55	0.0339088
Lexique	All Words	Token	dz	Medial	tz	16.22	0.48	0.0295931
Lexique	All Words	Token	dz	Medial	dez	16.22	0.14	0.0086313
Lexique	All Words	Token	dz	Medial	z	16.22	0.07	0.0043157
Lexique	All Words	Token	x	Medial	j	0.68	0.68	1
Lexique	All Words	Token	G	Medial	n	0.42	0.35	0.8333333
Lexique	All Words	Token	G	Medial	ng	0.42	0.07	0.1666667
Lexique	All Words	Token	e	Final	ai	176172.33	54414.49	0.3088708
Lexique	All Words	Token	e	Final	es	176172.33	32854.8	0.1864924
Lexique	All Words	Token	e	Final	é	176172.33	29195.73	0.1657226
Lexique	All Words	Token	e	Final	et	176172.33	23363.69	0.1326184
Lexique	All Words	Token	e	Final	er	176172.33	19952.89	0.1132578
Lexique	All Words	Token	e	Final	est	176172.33	7932.03	0.0450243
Lexique	All Words	Token	e	Final	ez	176172.33	3922.26	0.0222638
Lexique	All Words	Token	e	Final	è	176172.33	3109.45	0.01765
Lexique	All Words	Token	e	Final	ed	176172.33	516.63	0.0029325
Lexique	All Words	Token	e	Final	ê	176172.33	370.21	0.0021014
Lexique	All Words	Token	e	Final	aî	176172.33	303.86	0.0017248
Lexique	All Words	Token	e	Final	ect	176172.33	102.03	0.0005791
Lexique	All Words	Token	e	Final	hai	176172.33	47.16	0.0002677
Lexique	All Words	Token	e	Final	ef	176172.33	44.87	0.0002547
Lexique	All Words	Token	e	Final	ey	176172.33	17.65	0.0001002
Lexique	All Words	Token	e	Final	ay	176172.33	10.22	0.000058
Lexique	All Words	Token	e	Final	e	176172.33	7.78	0.0000442
Lexique	All Words	Token	e	Final	ei	176172.33	2.98	0.0000169
Lexique	All Words	Token	e	Final	ee	176172.33	1.83	0.0000104
Lexique	All Words	Token	e	Final	ë	176172.33	1.49	0.0000085
Lexique	All Words	Token	e	Final	ae	176172.33	0.21	0.0000012
Lexique	All Words	Token	e	Final	eh	176172.33	0.07	0.0000004
Lexique	All Words	Token	9	Final	e	109792.67	98616.41	0.8982058
Lexique	All Words	Token	9	Final	eu	109792.67	11094.22	0.101047
Lexique	All Words	Token	9	Final	oeu	109792.67	82.04	0.0007472
Lexique	All Words	Token	R	Final	r	86552.12	85018.02	0.9822754
Lexique	All Words	Token	R	Final	rr	86552.12	1534.1	0.0177246
Lexique	All Words	Token	a	Final	a	81251.22	59667.66	0.7343602
Lexique	All Words	Token	a	Final	à	81251.22	21372.36	0.2630405
Lexique	All Words	Token	a	Final	â	81251.22	201	0.0024738
Lexique	All Words	Token	a	Final	ha	81251.22	10.2	0.0001255
Lexique	All Words	Token	%	Final	an	55911.37	28350.63	0.5070638
Lexique	All Words	Token	%	Final	en	55911.37	25657.35	0.4588932
Lexique	All Words	Token	%	Final	em	55911.37	1688.99	0.0302083
Lexique	All Words	Token	%	Final	am	55911.37	203.99	0.0036485
Lexique	All Words	Token	%	Final	aon	55911.37	6.96	0.0001245
Lexique	All Words	Token	%	Final	han	55911.37	3.45	0.0000617
Lexique	All Words	Token	l	Final	l	48432.25	24595.2	0.5078269
Lexique	All Words	Token	l	Final	lle	48432.25	11971.28	0.2471758
Lexique	All Words	Token	l	Final	le	48432.25	11818.78	0.2440271
Lexique	All Words	Token	l	Final	ll	48432.25	46.92	0.0009688
Lexique	All Words	Token	l	Final	lh	48432.25	0.07	0.0000014
Lexique	All Words	Token	i	Final	i	46246.41	42668.45	0.9226327
Lexique	All Words	Token	i	Final	y	46246.41	3409.51	0.0737249
Lexique	All Words	Token	i	Final	î	46246.41	76.01	0.0016436
Lexique	All Words	Token	i	Final	hi	46246.41	63.48	0.0013726
Lexique	All Words	Token	i	Final	ï	46246.41	26.22	0.000567
Lexique	All Words	Token	i	Final	ee	46246.41	2.25	0.0000487
Lexique	All Words	Token	i	Final	ii	46246.41	0.28	0.0000061
Lexique	All Words	Token	i	Final	hî	46246.41	0.14	0.000003
Lexique	All Words	Token	i	Final	yi	46246.41	0.07	0.0000015
Lexique	All Words	Token	&	Final	on	33722.37	33242.62	0.9857735
Lexique	All Words	Token	&	Final	om	33722.37	479.75	0.0142265
Lexique	All Words	Token	5	Final	un	28849.31	14565.77	0.5048915
Lexique	All Words	Token	5	Final	en	28849.31	6317.13	0.2189699
Lexique	All Words	Token	5	Final	in	28849.31	3694.48	0.1280613
Lexique	All Words	Token	5	Final	ain	28849.31	3498.86	0.1212805
Lexique	All Words	Token	5	Final	ein	28849.31	600.09	0.0208008
Lexique	All Words	Token	5	Final	aim	28849.31	86.22	0.0029886
Lexique	All Words	Token	5	Final	um	28849.31	65.74	0.0022787
Lexique	All Words	Token	5	Final	în	28849.31	18.26	0.0006329
Lexique	All Words	Token	5	Final	ym	28849.31	2.09	0.0000724
Lexique	All Words	Token	5	Final	hun	28849.31	0.67	0.0000232
Lexique	All Words	Token	t	Final	te	23763.83	17826.55	0.7501548
Lexique	All Words	Token	t	Final	tte	23763.83	4607.49	0.1938867
Lexique	All Words	Token	t	Final	t	23763.83	1262.33	0.0531198
Lexique	All Words	Token	t	Final	the	23763.83	40.89	0.0017207
Lexique	All Words	Token	t	Final	th	23763.83	25.21	0.0010609
Lexique	All Words	Token	t	Final	tt	23763.83	1.36	0.0000572
Lexique	All Words	Token	u	Final	ou	21844.09	19574.73	0.896111
Lexique	All Words	Token	u	Final	où	21844.09	2068.11	0.094676
Lexique	All Words	Token	u	Final	oû	21844.09	180.56	0.0082659
Lexique	All Words	Token	u	Final	aou	21844.09	11.01	0.000504
Lexique	All Words	Token	u	Final	ew	21844.09	7.3	0.0003342
Lexique	All Words	Token	u	Final	hou	21844.09	1.62	0.0000742
Lexique	All Words	Token	u	Final	u	21844.09	0.42	0.0000192
Lexique	All Words	Token	u	Final	oo	21844.09	0.27	0.0000124
Lexique	All Words	Token	u	Final	ù	21844.09	0.07	0.0000032
Lexique	All Words	Token	y	Final	u	19587.68	17992.28	0.9185508
Lexique	All Words	Token	y	Final	eu	19587.68	826.08	0.0421734
Lexique	All Words	Token	y	Final	û	19587.68	513.97	0.0262395
Lexique	All Words	Token	y	Final	eû	19587.68	235.27	0.0120111
Lexique	All Words	Token	y	Final	hu	19587.68	20.08	0.0010251
Lexique	All Words	Token	n	Final	ne	18877.71	16355.01	0.8663662
Lexique	All Words	Token	n	Final	nne	18877.71	2360.72	0.1250533
Lexique	All Words	Token	n	Final	n	18877.71	110.41	0.0058487
Lexique	All Words	Token	n	Final	mne	18877.71	50.96	0.0026995
Lexique	All Words	Token	n	Final	nn	18877.71	0.61	0.0000323
Lexique	All Words	Token	o	Final	au	17932.75	8919.28	0.4973738
Lexique	All Words	Token	o	Final	o	17932.75	4554.44	0.2539733
Lexique	All Words	Token	o	Final	eau	17932.75	3269.56	0.1823234
Lexique	All Words	Token	o	Final	ô	17932.75	885.07	0.049355
Lexique	All Words	Token	o	Final	hau	17932.75	286.76	0.0159909
Lexique	All Words	Token	o	Final	oo	17932.75	6.49	0.0003619
Lexique	All Words	Token	o	Final	aw	17932.75	6.22	0.0003469
Lexique	All Words	Token	o	Final	ho	17932.75	4.39	0.0002448
Lexique	All Words	Token	o	Final	ao	17932.75	0.54	0.0000301
Lexique	All Words	Token	s	Final	ce	13937.6	7588.67	0.5444747
Lexique	All Words	Token	s	Final	sse	13937.6	4094.61	0.2937816
Lexique	All Words	Token	s	Final	se	13937.6	934.58	0.0670546
Lexique	All Words	Token	s	Final	s	13937.6	914.44	0.0656096
Lexique	All Words	Token	s	Final	x	13937.6	366.35	0.026285
Lexique	All Words	Token	s	Final	ss	13937.6	29.76	0.0021352
Lexique	All Words	Token	s	Final	z	13937.6	6.49	0.0004656
Lexique	All Words	Token	s	Final	sce	13937.6	2.7	0.0001937
Lexique	All Words	Token	m	Final	mme	13814.06	6815.26	0.4933568
Lexique	All Words	Token	m	Final	me	13814.06	6723.01	0.4866788
Lexique	All Words	Token	m	Final	m	13814.06	275.79	0.0199644
Lexique	All Words	Token	k	Final	que	12692.12	6713.9	0.5289818
Lexique	All Words	Token	k	Final	c	12692.12	5602.56	0.4414203
Lexique	All Words	Token	k	Final	q	12692.12	239.74	0.0188889
Lexique	All Words	Token	k	Final	ck	12692.12	55.13	0.0043436
Lexique	All Words	Token	k	Final	k	12692.12	45.4	0.003577
Lexique	All Words	Token	k	Final	cque	12692.12	20.63	0.0016254
Lexique	All Words	Token	k	Final	ke	12692.12	8.32	0.0006555
Lexique	All Words	Token	k	Final	ch	12692.12	4.68	0.0003687
Lexique	All Words	Token	k	Final	kh	12692.12	1.62	0.0001276
Lexique	All Words	Token	k	Final	cke	12692.12	0.14	0.000011
Lexique	All Words	Token	wa	Final	oi	11032.22	10950.07	0.9925536
Lexique	All Words	Token	wa	Final	oua	11032.22	50.23	0.004553
Lexique	All Words	Token	wa	Final	oî	11032.22	22.92	0.0020776
Lexique	All Words	Token	wa	Final	ua	11032.22	3.31	0.0003
Lexique	All Words	Token	wa	Final	wa	11032.22	3.11	0.0002819
Lexique	All Words	Token	wa	Final	ouâ	11032.22	1.29	0.0001169
Lexique	All Words	Token	wa	Final	oy	11032.22	1.22	0.0001106
Lexique	All Words	Token	wa	Final	hua	11032.22	0.07	0.0000063
Lexique	All Words	Token	z	Final	se	6342.55	5977.7	0.9424758
Lexique	All Words	Token	z	Final	ze	6342.55	316.52	0.0499042
Lexique	All Words	Token	z	Final	z	6342.55	33.86	0.0053385
Lexique	All Words	Token	z	Final	zz	6342.55	8.11	0.0012787
Lexique	All Words	Token	z	Final	s	6342.55	6.36	0.0010028
Lexique	All Words	Token	d	Final	de	6292.83	6196.97	0.9847668
Lexique	All Words	Token	d	Final	d	6292.83	95.86	0.0152332
Lexique	All Words	Token	Z	Final	ge	5900.82	5900.55	0.9999542
Lexique	All Words	Token	Z	Final	je	5900.82	0.27	0.0000458
Lexique	All Words	Token	j	Final	ille	3665.18	1815.69	0.495389
Lexique	All Words	Token	j	Final	il	3665.18	1784.48	0.4868738
Lexique	All Words	Token	j	Final	ye	3665.18	44.06	0.0120212
Lexique	All Words	Token	j	Final	ï	3665.18	10.82	0.0029521
Lexique	All Words	Token	j	Final	y	3665.18	9.32	0.0025428
Lexique	All Words	Token	j	Final	ïe	3665.18	0.81	0.000221
Lexique	All Words	Token	S	Final	che	3654.05	3629.33	0.9932349
Lexique	All Words	Token	S	Final	sh	3654.05	11.03	0.0030186
Lexique	All Words	Token	S	Final	ch	3654.05	8.26	0.0022605
Lexique	All Words	Token	S	Final	she	3654.05	2.91	0.0007964
Lexique	All Words	Token	S	Final	sch	3654.05	2.38	0.0006513
Lexique	All Words	Token	S	Final	sche	3654.05	0.14	0.0000383
Lexique	All Words	Token	v	Final	ve	2693.51	2693.3	0.999922
Lexique	All Words	Token	v	Final	v	2693.51	0.14	0.000052
Lexique	All Words	Token	v	Final	we	2693.51	0.07	0.000026
Lexique	All Words	Token	w5	Final	oin	2388.81	2376.28	0.9947547
Lexique	All Words	Token	w5	Final	ouin	2388.81	10.16	0.0042532
Lexique	All Words	Token	w5	Final	ooin	2388.81	2.37	0.0009921
Lexique	All Words	Token	f	Final	f	1639.8	1296.85	0.7908586
Lexique	All Words	Token	f	Final	ffe	1639.8	162.07	0.0988352
Lexique	All Words	Token	f	Final	phe	1639.8	149.76	0.0913282
Lexique	All Words	Token	f	Final	fe	1639.8	24.55	0.0149713
Lexique	All Words	Token	f	Final	ff	1639.8	3.59	0.0021893
Lexique	All Words	Token	f	Final	ph	1639.8	1.69	0.0010306
Lexique	All Words	Token	f	Final	v	1639.8	1.22	0.000744
Lexique	All Words	Token	f	Final	ve	1639.8	0.07	0.0000427
Lexique	All Words	Token	p	Final	pe	1592.12	1337.7	0.8402005
Lexique	All Words	Token	p	Final	ppe	1592.12	191.57	0.1203238
Lexique	All Words	Token	p	Final	p	1592.12	62.85	0.0394757
Lexique	All Words	Token	ij	Final	ille	1231.27	1231.27	1
Lexique	All Words	Token	b	Final	be	1154.01	1096.6	0.9502517
Lexique	All Words	Token	b	Final	b	1154.01	57.27	0.049627
Lexique	All Words	Token	b	Final	bbe	1154.01	0.14	0.0001213
Lexique	All Words	Token	N	Final	gne	1051.34	1051.34	1
Lexique	All Words	Token	g	Final	gue	1044.42	997.67	0.9552383
Lexique	All Words	Token	g	Final	g	1044.42	29.25	0.028006
Lexique	All Words	Token	g	Final	c	1044.42	17.3	0.0165642
Lexique	All Words	Token	g	Final	gh	1044.42	0.2	0.0001915
Lexique	All Words	Token	ks	Final	xe	329.22	253.16	0.7689691
Lexique	All Words	Token	ks	Final	x	329.22	74.1	0.2250775
Lexique	All Words	Token	ks	Final	ks	329.22	1.55	0.0047081
Lexique	All Words	Token	ks	Final	cs	329.22	0.41	0.0012454
Lexique	All Words	Token	G	Final	ng	59.92	59.92	1
Lexique	All Words	Token	tS	Final	tch	40.97	18.79	0.4586283
Lexique	All Words	Token	tS	Final	ch	40.97	11.29	0.2755675
Lexique	All Words	Token	tS	Final	che	40.97	4.93	0.120332
Lexique	All Words	Token	tS	Final	tche	40.97	2.57	0.0627288
Lexique	All Words	Token	tS	Final	tsch	40.97	2.5	0.0610203
Lexique	All Words	Token	tS	Final	tsche	40.97	0.75	0.0183061
Lexique	All Words	Token	tS	Final	chtch	40.97	0.07	0.0017086
Lexique	All Words	Token	tS	Final	tje	40.97	0.07	0.0017086
Lexique	All Words	Token	dZ	Final	dge	7.1	6.36	0.8957746
Lexique	All Words	Token	dZ	Final	dj	7.1	0.74	0.1042254
Lexique	All Words	Token	waj	Final	ouaille	4.27	4.27	1
Lexique	Uninflected	Type	R	Any	r	17700	17035	0.9624294
Lexique	Uninflected	Type	R	Any	rr	17700	474	0.0267797
Lexique	Uninflected	Type	R	Any	re	17700	125	0.0070621
Lexique	Uninflected	Type	R	Any	rh	17700	30	0.0016949
Lexique	Uninflected	Type	R	Any	rre	17700	20	0.0011299
Lexique	Uninflected	Type	R	Any	rrh	17700	12	0.000678
Lexique	Uninflected	Type	R	Any	gh	17700	1	0.0000565
Lexique	Uninflected	Type	R	Any	h	17700	1	0.0000565
Lexique	Uninflected	Type	R	Any	j	17700	1	0.0000565
Lexique	Uninflected	Type	R	Any	rp	17700	1	0.0000565
Lexique	Uninflected	Type	e	Any	é	16274	8213	0.50467
Lexique	Uninflected	Type	e	Any	e	16274	4593	0.2822293
Lexique	Uninflected	Type	e	Any	ai	16274	1118	0.0686985
Lexique	Uninflected	Type	e	Any	è	16274	838	0.0514932
Lexique	Uninflected	Type	e	Any	er	16274	553	0.0339806
Lexique	Uninflected	Type	e	Any	et	16274	321	0.0197247
Lexique	Uninflected	Type	e	Any	ê	16274	163	0.010016
Lexique	Uninflected	Type	e	Any	hé	16274	97	0.0059604
Lexique	Uninflected	Type	e	Any	a	16274	93	0.0057146
Lexique	Uninflected	Type	e	Any	ei	16274	76	0.00467
Lexique	Uninflected	Type	e	Any	aî	16274	52	0.0031953
Lexique	Uninflected	Type	e	Any	he	16274	52	0.0031953
Lexique	Uninflected	Type	e	Any	ey	16274	17	0.0010446
Lexique	Uninflected	Type	e	Any	oe	16274	15	0.0009217
Lexique	Uninflected	Type	e	Any	ay	16274	10	0.0006145
Lexique	Uninflected	Type	e	Any	hai	16274	9	0.000553
Lexique	Uninflected	Type	e	Any	aie	16274	8	0.0004916
Lexique	Uninflected	Type	e	Any	ea	16274	6	0.0003687
Lexique	Uninflected	Type	e	Any	ez	16274	6	0.0003687
Lexique	Uninflected	Type	e	Any	ae	16274	5	0.0003072
Lexique	Uninflected	Type	e	Any	ect	16274	5	0.0003072
Lexique	Uninflected	Type	e	Any	ë	16274	3	0.0001843
Lexique	Uninflected	Type	e	Any	ed	16274	3	0.0001843
Lexique	Uninflected	Type	e	Any	eh	16274	3	0.0001843
Lexique	Uninflected	Type	e	Any	hê	16274	3	0.0001843
Lexique	Uninflected	Type	e	Any	ee	16274	2	0.0001229
Lexique	Uninflected	Type	e	Any	ep	16274	2	0.0001229
Lexique	Uninflected	Type	e	Any	hè	16274	2	0.0001229
Lexique	Uninflected	Type	e	Any	aigh	16274	1	0.0000614
Lexique	Uninflected	Type	e	Any	ée	16274	1	0.0000614
Lexique	Uninflected	Type	e	Any	ef	16274	1	0.0000614
Lexique	Uninflected	Type	e	Any	eî	16274	1	0.0000614
Lexique	Uninflected	Type	e	Any	es	16274	1	0.0000614
Lexique	Uninflected	Type	e	Any	ha	16274	1	0.0000614
Lexique	Uninflected	Type	a	Any	a	15863	15380	0.9695518
Lexique	Uninflected	Type	a	Any	â	15863	221	0.0139318
Lexique	Uninflected	Type	a	Any	ha	15863	169	0.0106537
Lexique	Uninflected	Type	a	Any	e	15863	47	0.0029629
Lexique	Uninflected	Type	a	Any	à	15863	11	0.0006934
Lexique	Uninflected	Type	a	Any	hâ	15863	8	0.0005043
Lexique	Uninflected	Type	a	Any	ap	15863	6	0.0003782
Lexique	Uninflected	Type	a	Any	ah	15863	5	0.0003152
Lexique	Uninflected	Type	a	Any	o	15863	5	0.0003152
Lexique	Uninflected	Type	a	Any	ea	15863	3	0.0001891
Lexique	Uninflected	Type	a	Any	aa	15863	2	0.0001261
Lexique	Uninflected	Type	a	Any	ae	15863	2	0.0001261
Lexique	Uninflected	Type	a	Any	ad	15863	1	0.000063
Lexique	Uninflected	Type	a	Any	ag	15863	1	0.000063
Lexique	Uninflected	Type	a	Any	ao	15863	1	0.000063
Lexique	Uninflected	Type	a	Any	ho	15863	1	0.000063
Lexique	Uninflected	Type	i	Any	i	14403	13359	0.9275151
Lexique	Uninflected	Type	i	Any	y	14403	660	0.0458238
Lexique	Uninflected	Type	i	Any	ï	14403	117	0.0081233
